reading_id,station_id,model_name,predicted_label,confidence_score,response_time_ms,timestamp
2737,ST-06,leak_detector,normal,0.859,45.4,2026-09-08 11:06:00.672
2738,ST-01,leak_detector,normal,0.875,37.7,2026-09-08 11:06:00.697
2739,ST-09,demand_forecaster,2628,0.818,81.2,2026-09-08 11:06:00.724
2740,ST-01,pressure_drop_predictor,drop,0.805,76.0,2026-09-08 11:06:00.750
2741,ST-07,leak_detector,normal,0.965,31.3,2026-09-08 11:06:00.777
2742,ST-10,demand_forecaster,1879,0.613,79.9,2026-09-08 11:06:00.803
2743,ST-10,demand_forecaster,3755,0.735,95.1,2026-09-08 11:06:00.829
2744,ST-01,pressure_drop_predictor,stable,0.89,65.3,2026-09-08 11:06:00.855
2745,ST-07,pressure_drop_predictor,drop,0.739,56.6,2026-09-08 11:06:00.882
2746,ST-07,pressure_drop_predictor,drop,0.834,49.7,2026-09-08 11:06:00.908
2747,ST-02,demand_forecaster,1528,0.457,70.7,2026-09-08 11:06:00.934
2748,ST-03,demand_forecaster,3986,0.674,62.8,2026-09-08 11:06:00.960
2749,ST-08,leak_detector,normal,0.868,39.0,2026-09-08 11:06:00.987
2750,ST-05,pressure_drop_predictor,stable,0.684,54.5,2026-09-08 11:06:01.013
2751,ST-02,demand_forecaster,3311,0.756,68.0,2026-09-08 11:06:01.039
2752,ST-09,pressure_drop_predictor,stable,0.754,49.2,2026-09-08 11:06:01.066
2753,ST-01,demand_forecaster,3787,0.839,71.0,2026-09-08 11:06:01.093
2754,ST-02,demand_forecaster,2418,0.64,90.9,2026-09-08 11:06:01.119
2755,ST-05,leak_detector,normal,0.694,34.9,2026-09-08 11:06:01.145
2756,ST-04,leak_detector,normal,0.862,33.1,2026-09-08 11:06:01.171
2757,ST-04,leak_detector,normal,0.879,40.1,2026-09-08 11:06:01.197
2758,ST-08,demand_forecaster,1114,0.668,56.2,2026-09-08 11:06:01.223
2759,ST-08,pressure_drop_predictor,drop,0.893,42.8,2026-09-08 11:06:01.250
2760,ST-02,leak_detector,normal,0.767,28.3,2026-09-08 11:06:01.276
2761,ST-05,leak_detector,normal,0.916,34.3,2026-09-08 11:06:01.302
2762,ST-05,leak_detector,normal,0.844,39.0,2026-09-08 11:06:01.333
2763,ST-10,pressure_drop_predictor,stable,0.731,42.2,2026-09-08 11:06:01.359
2764,ST-09,leak_detector,normal,0.94,42.2,2026-09-08 11:06:01.386
2765,ST-01,demand_forecaster,600,0.855,86.4,2026-09-08 11:06:01.412
2766,ST-08,leak_detector,normal,0.743,41.6,2026-09-08 11:06:01.439
2767,ST-03,demand_forecaster,30,0.662,67.8,2026-09-08 11:06:01.465
2768,ST-03,leak_detector,normal,0.859,39.8,2026-09-08 11:06:01.491
2769,ST-04,pressure_drop_predictor,drop,0.817,56.7,2026-09-08 11:06:01.517
2770,ST-05,leak_detector,normal,0.941,29.1,2026-09-08 11:06:01.543
2771,ST-05,pressure_drop_predictor,drop,1,39.0,2026-09-08 11:06:01.569
2772,ST-06,leak_detector,normal,0.854,40.4,2026-09-08 11:06:01.595
2773,ST-01,demand_forecaster,4774,0.605,101.1,2026-09-08 11:06:01.622
2774,ST-08,demand_forecaster,3002,0.872,93.4,2026-09-08 11:06:01.648
2775,ST-02,demand_forecaster,1206,0.635,90.2,2026-09-08 11:06:01.675
2776,ST-04,leak_detector,normal,0.862,40.5,2026-09-08 11:06:01.701
2777,ST-07,pressure_drop_predictor,stable,0.729,64.2,2026-09-08 11:06:01.727
2778,ST-04,leak_detector,normal,0.938,33.6,2026-09-08 11:06:01.753
2779,ST-07,demand_forecaster,4524,0.58,93.9,2026-09-08 11:06:01.779
2780,ST-07,leak_detector,leak,1,30.5,2026-09-08 11:06:01.805
2781,ST-02,leak_detector,normal,0.932,46.2,2026-09-08 11:06:01.832
2782,ST-09,leak_detector,normal,0.984,25.7,2026-09-08 11:06:01.858
2783,ST-05,pressure_drop_predictor,drop,0.77,50.7,2026-09-08 11:06:01.884
2784,ST-02,leak_detector,normal,0.805,47.5,2026-09-08 11:06:01.910
2785,ST-01,pressure_drop_predictor,stable,0.703,46.2,2026-09-08 11:06:01.936
2786,ST-08,demand_forecaster,608,0.513,62.1,2026-09-08 11:06:01.962
2787,ST-07,demand_forecaster,3072,0.796,58.1,2026-09-08 11:06:01.989
2788,ST-02,demand_forecaster,3151,0.609,101.1,2026-09-08 11:06:02.014
2789,ST-08,pressure_drop_predictor,stable,0.814,57.4,2026-09-08 11:06:02.040
2790,ST-09,demand_forecaster,3072,0.854,60.7,2026-09-08 11:06:02.066
2791,ST-03,demand_forecaster,2725,0.653,95.9,2026-09-08 11:06:02.092
2792,ST-01,demand_forecaster,762,0.651,62.9,2026-09-08 11:06:02.119
2793,ST-06,demand_forecaster,2717,0.59,100.0,2026-09-08 11:06:02.145
2794,ST-10,demand_forecaster,3357,0.688,99.2,2026-09-08 11:06:02.171
2795,ST-03,leak_detector,normal,0.804,33.3,2026-09-08 11:06:02.198
2796,ST-01,leak_detector,normal,0.86,35.1,2026-09-08 11:06:02.224
2797,ST-10,leak_detector,normal,0.764,41.5,2026-09-08 11:06:02.251
2798,ST-02,leak_detector,normal,0.994,41.7,2026-09-08 11:06:02.277
2799,ST-07,demand_forecaster,4233,0.766,69.9,2026-09-08 11:06:02.303
2800,ST-02,pressure_drop_predictor,drop,0.718,50.6,2026-09-08 11:06:02.329
2801,ST-01,leak_detector,normal,0.919,27.6,2026-09-08 11:06:02.356
2802,ST-10,leak_detector,normal,0.88,28.7,2026-09-08 11:06:02.382
2803,ST-01,leak_detector,normal,0.957,31.3,2026-09-08 11:06:02.408
2804,ST-05,demand_forecaster,1075,0.628,117.7,2026-09-08 11:06:02.434
2805,ST-04,demand_forecaster,2101,0.76,80.4,2026-09-08 11:06:02.461
2806,ST-02,pressure_drop_predictor,stable,0.778,47.3,2026-09-08 11:06:02.487
2807,ST-04,pressure_drop_predictor,stable,0.813,62.4,2026-09-08 11:06:02.513
2809,ST-06,leak_detector,normal,0.741,19.4,2026-09-08 11:06:02.565
2810,ST-03,demand_forecaster,2397,0.68,94.2,2026-09-08 11:06:02.591
2811,ST-03,leak_detector,leak,0.774,39.1,2026-09-08 11:06:02.617
2812,ST-07,leak_detector,leak,0.819,31.2,2026-09-08 11:06:02.643
2813,ST-05,demand_forecaster,2732,0.608,106.6,2026-09-08 11:06:02.669
2814,ST-07,pressure_drop_predictor,drop,0.698,77.4,2026-09-08 11:06:02.695
2815,ST-09,demand_forecaster,2741,0.743,86.1,2026-09-08 11:06:02.721
2816,ST-08,demand_forecaster,1205,0.764,109.6,2026-09-08 11:06:02.748
2817,ST-06,leak_detector,normal,0.873,42.3,2026-09-08 11:06:02.773
2818,ST-10,leak_detector,normal,0.835,36.2,2026-09-08 11:06:02.799
2819,ST-03,demand_forecaster,2597,0.652,114.1,2026-09-08 11:06:02.825
2820,ST-05,demand_forecaster,2748,0.623,99.1,2026-09-08 11:06:02.851
2821,ST-03,leak_detector,normal,0.823,33.5,2026-09-08 11:06:02.877
2822,ST-03,demand_forecaster,2151,0.575,83.5,2026-09-08 11:06:02.904
2823,ST-08,leak_detector,leak,0.756,30.4,2026-09-08 11:06:02.930
2824,ST-04,leak_detector,normal,0.739,41.8,2026-09-08 11:06:02.956
2825,ST-07,demand_forecaster,3898,0.629,63.3,2026-09-08 11:06:02.982
2826,ST-05,pressure_drop_predictor,stable,0.95,50.8,2026-09-08 11:06:03.008
2827,ST-03,leak_detector,normal,0.808,35.7,2026-09-08 11:06:03.034
2828,ST-07,pressure_drop_predictor,stable,0.784,49.5,2026-09-08 11:06:03.060
2829,ST-04,leak_detector,normal,0.867,29.1,2026-09-08 11:06:03.086
2830,ST-06,pressure_drop_predictor,drop,0.786,50.1,2026-09-08 11:06:03.112
2831,ST-07,demand_forecaster,1935,0.614,89.8,2026-09-08 11:06:03.138
2832,ST-05,pressure_drop_predictor,stable,0.877,45.3,2026-09-08 11:06:03.165
2833,ST-02,leak_detector,normal,0.911,43.4,2026-09-08 11:06:03.191
2834,ST-03,leak_detector,normal,0.903,28.1,2026-09-08 11:06:03.217
2835,ST-08,leak_detector,leak,0.906,28.6,2026-09-08 11:06:03.243
2836,ST-05,leak_detector,normal,0.803,35.1,2026-09-08 11:06:03.269
2837,ST-08,demand_forecaster,527,0.802,95.5,2026-09-08 11:06:03.294
2838,ST-02,pressure_drop_predictor,drop,0.762,51.4,2026-09-08 11:06:03.320
2839,ST-08,leak_detector,normal,0.787,36.1,2026-09-08 11:06:03.346
2840,ST-08,pressure_drop_predictor,stable,0.718,66.3,2026-09-08 11:06:03.373
2841,ST-07,demand_forecaster,3719,0.816,94.2,2026-09-08 11:06:03.399
2842,ST-03,demand_forecaster,3388,0.646,101.4,2026-09-08 11:06:03.425
2843,ST-04,leak_detector,normal,0.926,36.0,2026-09-08 11:06:03.451
2844,ST-05,leak_detector,normal,0.914,31.1,2026-09-08 11:06:03.477
2845,ST-03,demand_forecaster,723,0.719,86.9,2026-09-08 11:06:03.503
2846,ST-01,pressure_drop_predictor,drop,0.794,50.6,2026-09-08 11:06:03.529
2847,ST-01,demand_forecaster,4124,0.788,95.8,2026-09-08 11:06:03.556
2848,ST-10,leak_detector,normal,0.75,31.6,2026-09-08 11:06:03.582
2849,ST-06,pressure_drop_predictor,drop,0.654,48.6,2026-09-08 11:06:03.608
2850,ST-04,demand_forecaster,2190,0.717,92.1,2026-09-08 11:06:03.635
2851,ST-03,pressure_drop_predictor,stable,0.789,48.5,2026-09-08 11:06:03.660
2852,ST-06,pressure_drop_predictor,drop,0.723,47.1,2026-09-08 11:06:03.686
2853,ST-07,demand_forecaster,2815,0.706,61.5,2026-09-08 11:06:03.713
2854,ST-08,pressure_drop_predictor,stable,0.841,66.4,2026-09-08 11:06:03.739
2855,ST-07,leak_detector,normal,0.918,14.2,2026-09-08 11:06:03.765
2856,ST-03,demand_forecaster,399,0.852,80.6,2026-09-08 11:06:03.791
2857,ST-05,demand_forecaster,14,0.606,62.8,2026-09-08 11:06:03.817
2858,ST-03,demand_forecaster,1211,0.766,69.6,2026-09-08 11:06:03.843
2859,ST-03,leak_detector,normal,0.973,32.8,2026-09-08 11:06:03.869
2860,ST-04,leak_detector,normal,0.867,36.6,2026-09-08 11:06:03.895
2861,ST-06,leak_detector,normal,0.968,23.3,2026-09-08 11:06:03.921
2862,ST-05,pressure_drop_predictor,drop,0.68,40.6,2026-09-08 11:06:03.949
2863,ST-05,leak_detector,normal,0.797,39.1,2026-09-08 11:06:03.974
2864,ST-06,demand_forecaster,76,0.563,52.5,2026-09-08 11:06:04.000
2865,ST-03,demand_forecaster,1720,0.882,96.8,2026-09-08 11:06:04.027
2866,ST-02,pressure_drop_predictor,stable,0.756,62.9,2026-09-08 11:06:04.052
2867,ST-02,demand_forecaster,4937,0.684,105.1,2026-09-08 11:06:04.078
2868,ST-02,pressure_drop_predictor,stable,0.735,50.8,2026-09-08 11:06:04.104
2869,ST-06,demand_forecaster,1264,0.757,68.9,2026-09-08 11:06:04.130
2870,ST-07,leak_detector,normal,0.86,34.3,2026-09-08 11:06:04.156
2871,ST-07,demand_forecaster,3461,0.902,97.6,2026-09-08 11:06:04.182
2872,ST-04,pressure_drop_predictor,drop,0.754,42.3,2026-09-08 11:06:04.208
2873,ST-10,leak_detector,normal,0.873,36.8,2026-09-08 11:06:04.234
2874,ST-07,leak_detector,normal,0.94,30.3,2026-09-08 11:06:04.260
2875,ST-05,leak_detector,normal,0.904,28.3,2026-09-08 11:06:04.286
2876,ST-01,pressure_drop_predictor,drop,0.751,64.1,2026-09-08 11:06:04.312
2877,ST-06,leak_detector,normal,0.893,26.7,2026-09-08 11:06:04.339
2878,ST-09,demand_forecaster,4868,0.849,58.8,2026-09-08 11:06:04.365
2879,ST-02,leak_detector,normal,0.777,40.4,2026-09-08 11:06:04.391
2880,ST-07,demand_forecaster,931,0.736,91.5,2026-09-08 11:06:04.417
2881,ST-05,pressure_drop_predictor,drop,0.751,49.1,2026-09-08 11:06:04.443
2882,ST-04,leak_detector,normal,0.858,48.0,2026-09-08 11:06:04.469
2883,ST-07,leak_detector,normal,0.865,27.8,2026-09-08 11:06:04.495
2884,ST-06,pressure_drop_predictor,stable,0.902,62.1,2026-09-08 11:06:04.521
2885,ST-09,pressure_drop_predictor,drop,0.699,48.5,2026-09-08 11:06:04.548
2886,ST-09,leak_detector,normal,0.948,39.2,2026-09-08 11:06:04.573
2887,ST-08,demand_forecaster,4675,0.546,68.2,2026-09-08 11:06:04.599
2888,ST-09,pressure_drop_predictor,stable,0.671,55.9,2026-09-08 11:06:04.625
2889,ST-03,leak_detector,normal,0.859,39.7,2026-09-08 11:06:04.651
2890,ST-03,pressure_drop_predictor,stable,0.776,59.1,2026-09-08 11:06:04.678
2891,ST-07,leak_detector,normal,0.768,28.0,2026-09-08 11:06:04.704
2892,ST-02,demand_forecaster,2431,0.844,77.7,2026-09-08 11:06:04.731
2893,ST-07,demand_forecaster,286,0.618,87.8,2026-09-08 11:06:04.757
2894,ST-05,demand_forecaster,1034,0.506,89.1,2026-09-08 11:06:04.783
2895,ST-03,demand_forecaster,3514,0.805,75.2,2026-09-08 11:06:04.809
2896,ST-04,leak_detector,normal,0.825,46.6,2026-09-08 11:06:04.835
2897,ST-06,pressure_drop_predictor,drop,0.747,61.6,2026-09-08 11:06:04.860
2898,ST-01,demand_forecaster,1520,0.729,86.2,2026-09-08 11:06:04.886
2899,ST-08,leak_detector,normal,0.934,24.2,2026-09-08 11:06:04.912
2900,ST-08,pressure_drop_predictor,drop,0.517,40.1,2026-09-08 11:06:04.938
2901,ST-03,demand_forecaster,353,0.705,67.0,2026-09-08 11:06:04.965
2902,ST-07,pressure_drop_predictor,stable,0.8,61.9,2026-09-08 11:06:04.991
2903,ST-07,leak_detector,normal,0.773,39.5,2026-09-08 11:06:05.017
2904,ST-01,leak_detector,normal,0.951,40.9,2026-09-08 11:06:05.042
2905,ST-02,demand_forecaster,897,0.715,86.9,2026-09-08 11:06:05.068
2906,ST-07,demand_forecaster,2385,0.496,66.7,2026-09-08 11:06:05.094
2907,ST-04,leak_detector,normal,0.748,37.5,2026-09-08 11:06:05.121
2908,ST-08,pressure_drop_predictor,drop,0.759,42.1,2026-09-08 11:06:05.147
2909,ST-05,leak_detector,normal,0.971,33.8,2026-09-08 11:06:05.173
2910,ST-05,demand_forecaster,3882,0.68,71.1,2026-09-08 11:06:05.199
2911,ST-04,demand_forecaster,4476,0.704,66.8,2026-09-08 11:06:05.225
2912,ST-09,pressure_drop_predictor,drop,0.761,67.7,2026-09-08 11:06:05.251
2913,ST-06,leak_detector,normal,0.937,34.0,2026-09-08 11:06:05.277
2914,ST-02,demand_forecaster,1279,0.721,63.8,2026-09-08 11:06:05.304
2915,ST-01,leak_detector,normal,0.894,42.5,2026-09-08 11:06:05.330
2916,ST-02,leak_detector,normal,1,35.8,2026-09-08 11:06:05.356
2917,ST-10,leak_detector,leak,0.889,38.8,2026-09-08 11:06:05.382
2918,ST-07,pressure_drop_predictor,stable,0.781,52.8,2026-09-08 11:06:05.409
2919,ST-03,demand_forecaster,3161,0.774,67.4,2026-09-08 11:06:05.435
2920,ST-05,demand_forecaster,3083,0.825,55.8,2026-09-08 11:06:05.461
2921,ST-06,demand_forecaster,2125,0.705,71.3,2026-09-08 11:06:05.487
2922,ST-08,demand_forecaster,236,0.732,42.0,2026-09-08 11:06:05.513
2923,ST-07,pressure_drop_predictor,drop,0.776,68.5,2026-09-08 11:06:05.539
2924,ST-01,demand_forecaster,2451,0.496,68.0,2026-09-08 11:06:05.566
2925,ST-09,leak_detector,normal,0.873,34.3,2026-09-08 11:06:05.592
2926,ST-04,demand_forecaster,772,0.574,53.2,2026-09-08 11:06:05.618
2927,ST-01,demand_forecaster,1098,0.792,79.8,2026-09-08 11:06:05.644
2928,ST-07,pressure_drop_predictor,stable,0.728,48.0,2026-09-08 11:06:05.670
2929,ST-10,demand_forecaster,4478,0.669,66.2,2026-09-08 11:06:05.696
2930,ST-05,demand_forecaster,123,0.63,86.0,2026-09-08 11:06:05.722
2931,ST-05,demand_forecaster,2947,0.752,70.2,2026-09-08 11:06:05.748
2932,ST-08,demand_forecaster,1367,0.819,82.0,2026-09-08 11:06:05.774
2933,ST-08,leak_detector,normal,0.951,39.7,2026-09-08 11:06:05.800
2934,ST-02,demand_forecaster,4670,0.93,73.3,2026-09-08 11:06:05.826
2935,ST-05,leak_detector,normal,0.917,26.2,2026-09-08 11:06:05.853
2936,ST-10,leak_detector,normal,0.881,36.2,2026-09-08 11:06:05.906
2937,ST-08,pressure_drop_predictor,stable,0.821,66.4,2026-09-08 11:06:05.932
2938,ST-05,pressure_drop_predictor,drop,0.949,69.4,2026-09-08 11:06:05.983
2939,ST-10,pressure_drop_predictor,stable,0.767,44.7,2026-09-08 11:06:06.009
2940,ST-05,leak_detector,normal,0.737,25.9,2026-09-08 11:06:06.035
2941,ST-01,demand_forecaster,4531,0.611,74.2,2026-09-08 11:06:06.061
2942,ST-07,leak_detector,normal,0.839,29.5,2026-09-08 11:06:06.087
2943,ST-10,leak_detector,normal,0.856,37.7,2026-09-08 11:06:06.113
2944,ST-10,leak_detector,normal,0.842,35.0,2026-09-08 11:06:06.139
2945,ST-05,pressure_drop_predictor,stable,0.895,73.2,2026-09-08 11:06:06.165
2946,ST-02,pressure_drop_predictor,stable,0.642,50.3,2026-09-08 11:06:06.191
2947,ST-05,pressure_drop_predictor,stable,0.811,67.8,2026-09-08 11:06:06.217
2948,ST-06,pressure_drop_predictor,drop,0.83,70.6,2026-09-08 11:06:06.243
2949,ST-06,leak_detector,leak,0.865,34.1,2026-09-08 11:06:06.269
2950,ST-06,pressure_drop_predictor,drop,0.947,57.0,2026-09-08 11:06:06.295
2951,ST-08,leak_detector,normal,0.96,39.4,2026-09-08 11:06:06.322
2952,ST-06,leak_detector,normal,0.895,29.8,2026-09-08 11:06:06.348
2953,ST-05,leak_detector,normal,0.951,46.4,2026-09-08 11:06:06.375
2954,ST-07,demand_forecaster,3623,0.604,73.6,2026-09-08 11:06:06.401
2955,ST-05,leak_detector,normal,1,23.8,2026-09-08 11:06:06.427
2956,ST-01,leak_detector,normal,0.814,32.0,2026-09-08 11:06:06.454
2957,ST-02,leak_detector,normal,0.841,38.0,2026-09-08 11:06:06.480
2958,ST-04,leak_detector,normal,0.78,31.3,2026-09-08 11:06:06.506
2959,ST-04,leak_detector,normal,0.766,32.7,2026-09-08 11:06:06.532
2960,ST-06,demand_forecaster,2305,0.544,85.8,2026-09-08 11:06:06.558
2961,ST-03,leak_detector,normal,0.788,37.0,2026-09-08 11:06:06.584
2962,ST-06,pressure_drop_predictor,drop,0.793,45.1,2026-09-08 11:06:06.610
2963,ST-01,pressure_drop_predictor,stable,0.861,44.9,2026-09-08 11:06:06.637
2964,ST-04,demand_forecaster,1764,0.828,94.8,2026-09-08 11:06:06.663
2965,ST-04,leak_detector,normal,0.81,45.4,2026-09-08 11:06:06.689
2966,ST-05,pressure_drop_predictor,stable,0.927,47.1,2026-09-08 11:06:06.716
2967,ST-06,pressure_drop_predictor,stable,0.793,85.8,2026-09-08 11:06:06.742
2968,ST-05,leak_detector,normal,0.748,31.2,2026-09-08 11:06:06.768
2969,ST-08,demand_forecaster,1375,0.862,85.1,2026-09-08 11:06:06.794
2970,ST-01,demand_forecaster,2769,0.942,66.8,2026-09-08 11:06:06.820
2971,ST-01,leak_detector,normal,0.926,39.0,2026-09-08 11:06:06.846
2972,ST-07,demand_forecaster,2961,0.662,86.3,2026-09-08 11:06:06.872
2973,ST-09,leak_detector,normal,0.971,32.5,2026-09-08 11:06:06.900
2974,ST-04,pressure_drop_predictor,drop,0.943,59.5,2026-09-08 11:06:06.926
2975,ST-02,demand_forecaster,1171,0.783,105.8,2026-09-08 11:06:06.952
2976,ST-08,demand_forecaster,3848,0.748,101.2,2026-09-08 11:06:06.978
2977,ST-03,pressure_drop_predictor,drop,0.722,72.0,2026-09-08 11:06:07.005
2978,ST-03,leak_detector,normal,0.759,41.1,2026-09-08 11:06:07.031
2979,ST-03,demand_forecaster,2164,0.639,73.9,2026-09-08 11:06:07.057
2980,ST-10,pressure_drop_predictor,stable,0.823,63.3,2026-09-08 11:06:07.083
2981,ST-03,pressure_drop_predictor,drop,0.841,77.0,2026-09-08 11:06:07.110
2982,ST-04,pressure_drop_predictor,drop,0.831,70.5,2026-09-08 11:06:07.136
2983,ST-04,pressure_drop_predictor,stable,0.777,58.7,2026-09-08 11:06:07.162
2984,ST-08,demand_forecaster,4783,0.755,83.5,2026-09-08 11:06:07.188
2985,ST-08,leak_detector,normal,0.897,40.0,2026-09-08 11:06:07.215
2986,ST-01,pressure_drop_predictor,stable,0.803,56.8,2026-09-08 11:06:07.240
2987,ST-06,demand_forecaster,2449,0.74,62.2,2026-09-08 11:06:07.267
2988,ST-01,leak_detector,normal,0.884,35.6,2026-09-08 11:06:07.293
2989,ST-05,demand_forecaster,3042,0.747,95.8,2026-09-08 11:06:07.319
2990,ST-02,pressure_drop_predictor,stable,0.751,56.4,2026-09-08 11:06:07.345
2991,ST-02,pressure_drop_predictor,drop,0.736,67.6,2026-09-08 11:06:07.371
2992,ST-09,demand_forecaster,1801,0.679,67.2,2026-09-08 11:06:07.398
2993,ST-01,demand_forecaster,3238,0.671,67.0,2026-09-08 11:06:07.423
2994,ST-02,demand_forecaster,4605,0.801,77.2,2026-09-08 11:06:07.450
2995,ST-04,pressure_drop_predictor,stable,0.554,75.0,2026-09-08 11:06:07.476
2996,ST-05,pressure_drop_predictor,stable,0.914,51.6,2026-09-08 11:06:07.502
2997,ST-03,pressure_drop_predictor,stable,0.88,37.1,2026-09-08 11:06:07.528
2998,ST-05,pressure_drop_predictor,stable,0.869,43.3,2026-09-08 11:06:07.555
2999,ST-09,leak_detector,normal,0.922,38.4,2026-09-08 11:06:07.581
3000,ST-08,leak_detector,normal,0.867,34.9,2026-09-08 11:06:07.607
3001,ST-06,demand_forecaster,4788,0.822,71.0,2026-09-08 11:06:07.633
3002,ST-01,leak_detector,normal,0.885,27.5,2026-09-08 11:06:07.659
3003,ST-09,leak_detector,normal,0.829,37.1,2026-09-08 11:06:07.685
3004,ST-06,pressure_drop_predictor,stable,0.822,64.0,2026-09-08 11:06:07.711
3005,ST-06,leak_detector,normal,0.844,30.1,2026-09-08 11:06:07.738
3006,ST-08,pressure_drop_predictor,drop,0.818,49.4,2026-09-08 11:06:07.764
3007,ST-04,demand_forecaster,3860,0.752,79.5,2026-09-08 11:06:07.790
3008,ST-06,pressure_drop_predictor,stable,0.898,42.1,2026-09-08 11:06:07.816
3009,ST-01,pressure_drop_predictor,drop,0.78,75.5,2026-09-08 11:06:07.842
3010,ST-09,leak_detector,normal,0.919,34.9,2026-09-08 11:06:07.868
3011,ST-02,leak_detector,normal,1,36.1,2026-09-08 11:06:07.894
3012,ST-02,pressure_drop_predictor,drop,0.834,57.4,2026-09-08 11:06:07.920
3013,ST-01,leak_detector,normal,0.858,41.8,2026-09-08 11:06:07.947
3014,ST-10,pressure_drop_predictor,drop,0.724,50.2,2026-09-08 11:06:07.972
3015,ST-07,demand_forecaster,187,0.529,56.0,2026-09-08 11:06:07.998
3017,ST-02,demand_forecaster,3766,0.525,93.5,2026-09-08 11:06:08.051
3018,ST-03,demand_forecaster,274,0.521,64.5,2026-09-08 11:06:08.077
3019,ST-07,leak_detector,normal,0.802,44.1,2026-09-08 11:06:08.103
3020,ST-07,demand_forecaster,1743,0.49,64.0,2026-09-08 11:06:08.129
3021,ST-04,demand_forecaster,3005,0.625,65.1,2026-09-08 11:06:08.155
3022,ST-01,leak_detector,normal,0.77,42.6,2026-09-08 11:06:08.181
3023,ST-04,demand_forecaster,3085,0.899,110.7,2026-09-08 11:06:08.208
3024,ST-03,leak_detector,normal,0.785,26.3,2026-09-08 11:06:08.234
3025,ST-07,demand_forecaster,443,0.511,53.2,2026-09-08 11:06:08.260
3026,ST-05,demand_forecaster,1770,0.737,87.4,2026-09-08 11:06:08.286
3027,ST-05,pressure_drop_predictor,stable,0.605,48.8,2026-09-08 11:06:08.312
3028,ST-04,demand_forecaster,3864,0.638,75.0,2026-09-08 11:06:08.338
3029,ST-02,pressure_drop_predictor,drop,0.802,69.7,2026-09-08 11:06:08.365
3030,ST-09,leak_detector,normal,0.923,41.1,2026-09-08 11:06:08.391
3031,ST-02,pressure_drop_predictor,drop,0.881,57.4,2026-09-08 11:06:08.417
3032,ST-01,pressure_drop_predictor,drop,0.562,62.0,2026-09-08 11:06:08.443
3033,ST-07,leak_detector,normal,0.843,37.7,2026-09-08 11:06:08.470
3034,ST-07,pressure_drop_predictor,stable,0.865,63.4,2026-09-08 11:06:08.496
3035,ST-06,leak_detector,normal,0.899,33.0,2026-09-08 11:06:08.522
3036,ST-05,leak_detector,normal,0.778,28.0,2026-09-08 11:06:08.548
3037,ST-07,pressure_drop_predictor,drop,0.705,45.7,2026-09-08 11:06:08.574
3038,ST-06,demand_forecaster,1728,0.652,117.9,2026-09-08 11:06:08.600
3039,ST-03,pressure_drop_predictor,drop,0.738,67.3,2026-09-08 11:06:08.627
3040,ST-08,leak_detector,normal,0.794,39.7,2026-09-08 11:06:08.652
3041,ST-07,demand_forecaster,1013,0.777,80.6,2026-09-08 11:06:08.679
3042,ST-05,demand_forecaster,4348,0.591,73.7,2026-09-08 11:06:08.705
3043,ST-07,demand_forecaster,4912,0.832,72.4,2026-09-08 11:06:08.730
3044,ST-08,leak_detector,normal,0.839,31.3,2026-09-08 11:06:08.757
3045,ST-03,pressure_drop_predictor,drop,0.641,42.8,2026-09-08 11:06:08.783
3046,ST-05,demand_forecaster,3958,0.862,58.1,2026-09-08 11:06:08.809
3048,ST-07,pressure_drop_predictor,stable,0.752,65.3,2026-09-08 11:06:08.862
3049,ST-01,pressure_drop_predictor,stable,0.814,64.2,2026-09-08 11:06:08.889
3050,ST-03,pressure_drop_predictor,stable,0.637,62.2,2026-09-08 11:06:08.915
